identifier	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_PROPN	upos_dist_SYM	upos_dist_ADP	upos_dist_DET	upos_dist_ADV	upos_dist_AUX	upos_dist_X	upos_dist_ADJ	upos_dist_NOUN	upos_dist_PRON	upos_dist_INTJ	upos_dist_CCONJ	upos_dist_NUM	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbs_mood_dist_GenPot	verbs_mood_dist_Imp	verbs_mood_dist_GenNec	verbs_mood_dist_Nec	verbs_mood_dist_CndGen	verbs_mood_dist_Ind	verbs_mood_dist_Opt	verbs_mood_dist_CndPot	verbs_mood_dist_Gen	verbs_mood_dist_Pot	verbs_mood_dist_Cnd	verbs_tense_dist_Pres	verbs_tense_dist_Past	verbs_tense_dist_Pqp	verbs_tense_dist_Fut	verbs_form_dist_Conv	verbs_form_dist_Vnoun	verbs_form_dist_Part	verbs_num_pers_dist	aux_mood_dist_CndGen	aux_mood_dist_GenPot	aux_mood_dist_Imp	aux_mood_dist_Nec	aux_mood_dist_Cnd	aux_mood_dist_Ind	aux_mood_dist_Gen	aux_tense_dist_Pres	aux_tense_dist_Pqp	aux_tense_dist_Fut	aux_tense_dist_Past	aux_form_dist_Vnoun	aux_form_dist_Conv	aux_num_pers_dist	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_aux:q	dep_dist_cc:preconj	dep_dist_case	dep_dist_nmod:poss	dep_dist_advmod	dep_dist_discourse	dep_dist_det	dep_dist_punct	dep_dist_clf	dep_dist_obj	dep_dist_dep	dep_dist_nmod	dep_dist_cop	dep_dist_nummod	dep_dist_goeswith	dep_dist_conj	dep_dist_mark	dep_dist_compound:redup	dep_dist_dislocated	dep_dist_flat	dep_dist_parataxis	dep_dist_root	dep_dist_amod	dep_dist_advcl	dep_dist_appos	dep_dist_csubj	dep_dist_ccomp	dep_dist_compound	dep_dist_advmod:emph	dep_dist_iobj	dep_dist_nsubj	dep_dist_obl	dep_dist_orphan	dep_dist_cc	dep_dist_aux	dep_dist_acl	dep_dist_fixed	dep_dist_xcomp	dep_dist_compound:lvc	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prepositional_chain_distribution	subordinate_chains_distribution	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_1	verb_edges_dist_6	verb_edges_dist_0	verb_edges_dist_5	avg_verb_edges
03010012.conllu	1	25	25.0	6.041666666666667	12.0	0	8.0	4.0	0	0	0	8.0	40.0	0	0	4.0	12.0	4.0	0	8.0	0.7083333333333334	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	12.5	2.739130434782609	12.0	12.0	0	0	0	8.0	12.0	0	0	4.0	4.0	0	0	0	4.0	0	12.0	0	4.0	0	0	0	4.0	0	4.0	8.0	0	4.0	0	0	4.0	0	0	8.0	8.0	0	4.0	0	4.0	0	0	4.0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	0	2.0
03010019.conllu	1	8	8.0	4.285714285714286	12.5	0	0	25.0	0	0	0	25.0	25.0	0	0	0	0	12.5	0	0	0.7142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3333333333333335	5.0	5.0	0	0	0	0	12.5	0	0	25.0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	12.5	0	0	0	0	0	0	0	12.5	12.5	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04001002.conllu	1	22	22.0	6.285714285714286	22.727272727272727	0	0	4.545454545454546	0	0	0	4.545454545454546	45.45454545454545	0	0	4.545454545454546	4.545454545454546	4.545454545454546	0	9.090909090909092	0.8571428571428571	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	11.0	3.0	13.0	13.0	0	0	0	0	13.636363636363637	0	0	4.545454545454546	4.545454545454546	0	4.545454545454546	0	0	0	4.545454545454546	0	4.545454545454546	0	0	0	9.090909090909092	0	4.545454545454546	13.636363636363637	0	0	0	0	9.090909090909092	0	0	4.545454545454546	13.636363636363637	0	4.545454545454546	0	4.545454545454546	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	50.0	0	0	0	50.0	0	1.5
04001013.conllu	1	17	17.0	6.933333333333334	17.647058823529413	0	0	5.882352941176471	5.882352941176471	0	0	5.882352941176471	35.294117647058826	0	0	5.882352941176471	0	11.764705882352942	0	11.764705882352942	0.8666666666666667	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	8.5	2.0714285714285716	9.0	9.0	0	0	0	0	17.647058823529413	5.882352941176471	0	5.882352941176471	11.764705882352942	0	5.882352941176471	0	5.882352941176471	0	0	0	5.882352941176471	0	0	0	5.882352941176471	0	5.882352941176471	0	0	0	0	0	5.882352941176471	0	0	5.882352941176471	5.882352941176471	0	5.882352941176471	0	5.882352941176471	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
04002020.conllu	1	12	12.0	5.909090909090909	16.666666666666668	0	0	8.333333333333334	8.333333333333334	0	0	16.666666666666668	33.333333333333336	0	0	0	0	8.333333333333334	0	8.333333333333334	0.9090909090909091	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	12.0	2.0	6.0	6.0	0	0	0	0	16.666666666666668	8.333333333333334	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	0	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	8.333333333333334	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0
04002027.conllu	1	9	9.0	8.625	11.11111111111111	0	11.11111111111111	0	11.11111111111111	0	0	0	44.44444444444444	0	0	0	0	11.11111111111111	0	11.11111111111111	0.875	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	9.0	1.7142857142857142	3.0	3.0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	11.11111111111111	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	0	0	0	0	0	22.22222222222222	0	0	0	0	0	0	11.11111111111111	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
04002029.conllu	1	13	13.0	6.75	0	0	7.6923076923076925	7.6923076923076925	15.384615384615385	0	0	0	46.15384615384615	0	0	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	0.75	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	13.0	2.1818181818181817	7.0	7.0	0	0	0	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	7.6923076923076925	7.6923076923076925	0	0	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	15.384615384615385	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
04003043.conllu	1	10	10.0	6.5	20.0	0	0	0	0	0	0	20.0	20.0	0	0	0	0	40.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	7.0	7.0	0	0	0	0	10.0	0	0	0	40.0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	20.0	0	10.0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04005003.conllu	1	14	14.0	5.538461538461538	0	0	14.285714285714286	0	0	0	0	0	42.857142857142854	0	0	0	21.428571428571427	7.142857142857143	0	14.285714285714286	0.6153846153846154	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	7.0	3.0	12.0	12.0	0	0	0	14.285714285714286	0	0	0	0	7.142857142857143	0	7.142857142857143	0	0	0	14.285714285714286	0	0	0	0	0	0	0	7.142857142857143	0	7.142857142857143	0	0	0	14.285714285714286	0	7.142857142857143	14.285714285714286	7.142857142857143	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	50.0	0	0	0	0	50.0	0	1.0
04005016.conllu	1	10	10.0	9.222222222222221	0	0	0	10.0	0	0	0	30.0	30.0	0	0	10.0	0	10.0	0	10.0	0.7777777777777778	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	10.0	1.875	5.0	5.0	0	0	0	0	0	0	0	10.0	10.0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	10.0	10.0	0	0	0	0	0	0	0	10.0	20.0	0	10.0	0	10.0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
04006003.conllu	1	12	12.0	5.818181818181818	0	0	8.333333333333334	0	0	0	0	0	58.333333333333336	0	0	8.333333333333334	8.333333333333334	8.333333333333334	0	8.333333333333334	0.7272727272727273	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	12.0	2.4	8.0	8.0	0	0	0	8.333333333333334	8.333333333333334	0	0	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	0	0	0	0	16.666666666666668	0	0	8.333333333333334	16.666666666666668	0	8.333333333333334	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
04006004.conllu	1	13	13.0	5.666666666666667	15.384615384615385	0	0	7.6923076923076925	7.6923076923076925	0	0	0	46.15384615384615	0	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0.8333333333333334	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	13.0	2.909090909090909	11.0	11.0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0	0	7.6923076923076925	0	7.6923076923076925	0	0	0	15.384615384615385	23.076923076923077	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
04006010.conllu	1	10	10.0	4.888888888888889	10.0	0	0	20.0	10.0	0	0	10.0	30.0	0	0	0	10.0	10.0	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.875	6.0	6.0	0	0	0	0	10.0	0	0	20.0	10.0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	10.0	0	0	20.0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04006014.conllu	1	28	28.0	5.777777777777778	0	0	3.5714285714285716	0	3.5714285714285716	7.142857142857143	0	10.714285714285714	53.57142857142857	0	0	3.5714285714285716	10.714285714285714	3.5714285714285716	0	3.5714285714285716	0.7407407407407407	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	14.0	3.3076923076923075	24.0	24.0	0	0	0	0	17.857142857142858	3.5714285714285716	0	0	3.5714285714285716	0	10.714285714285714	0	0	7.142857142857143	10.714285714285714	0	3.5714285714285716	0	0	0	0	0	3.5714285714285716	3.5714285714285716	0	0	0	3.5714285714285716	10.714285714285714	0	0	3.5714285714285716	3.5714285714285716	0	3.5714285714285716	0	10.714285714285714	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
04006016.conllu	1	21	21.0	6.15	0	0	0	4.761904761904762	4.761904761904762	0	0	19.047619047619047	52.38095238095238	0	0	4.761904761904762	4.761904761904762	4.761904761904762	0	4.761904761904762	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	21.0	2.263157894736842	11.0	11.0	0	0	0	0	14.285714285714286	4.761904761904762	0	4.761904761904762	4.761904761904762	0	9.523809523809524	0	0	0	4.761904761904762	0	4.761904761904762	0	0	0	0	0	4.761904761904762	9.523809523809524	4.761904761904762	0	0	4.761904761904762	4.761904761904762	0	0	0	4.761904761904762	0	4.761904761904762	0	9.523809523809524	0	0	4.761904761904762	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0
04007002.conllu	1	18	18.0	6.5	11.11111111111111	0	5.555555555555555	0	11.11111111111111	0	5.555555555555555	11.11111111111111	27.77777777777778	0	0	0	0	22.22222222222222	0	5.555555555555555	0.8571428571428571	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	18.0	3.1538461538461537	16.0	16.0	0	0	0	5.555555555555555	16.666666666666668	11.11111111111111	0	0	22.22222222222222	0	5.555555555555555	0	5.555555555555555	0	0	0	0	0	0	0	5.555555555555555	0	5.555555555555555	5.555555555555555	0	0	0	0	0	0	0	5.555555555555555	5.555555555555555	0	0	0	5.555555555555555	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
04007015.conllu	1	22	22.0	6.45	4.545454545454546	0	4.545454545454546	4.545454545454546	0	9.090909090909092	0	9.090909090909092	36.36363636363637	4.545454545454546	0	4.545454545454546	0	9.090909090909092	0	13.636363636363637	0.7	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	0	0	0	4.0	0	5.5	3.210526315789474	14.0	14.0	0	0	0	4.545454545454546	13.636363636363637	0	0	4.545454545454546	9.090909090909092	0	9.090909090909092	0	0	9.090909090909092	0	0	4.545454545454546	0	0	0	0	0	4.545454545454546	0	9.090909090909092	0	4.545454545454546	0	0	0	0	9.090909090909092	9.090909090909092	0	4.545454545454546	0	0	0	4.545454545454546	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	0	0	2.3333333333333335
04007018.conllu	1	12	12.0	7.0	0	0	0	0	8.333333333333334	0	8.333333333333334	16.666666666666668	41.666666666666664	0	0	0	0	8.333333333333334	0	16.666666666666668	0.9090909090909091	0	0	0	0	0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	6.0	1.4	3.0	3.0	0	0	0	0	25.0	8.333333333333334	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	8.333333333333334	0	25.0	0	0	0	8.333333333333334	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	50.0	0	50.0	0	0.5
04007023.conllu	1	3	3.0	12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.333333333333336	0	66.66666666666667	1.0	0	0	0	0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	1.5	1.0	1.0	1.0	0	0	0	0	0	0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	33.333333333333336	0	0	0	0	0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
04008007.conllu	1	11	11.0	7.4	18.181818181818183	0	9.090909090909092	9.090909090909092	9.090909090909092	0	0	9.090909090909092	27.272727272727273	0	0	0	0	9.090909090909092	0	9.090909090909092	0.8	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	11.0	1.8888888888888888	6.0	6.0	0	0	0	9.090909090909092	9.090909090909092	9.090909090909092	0	9.090909090909092	9.090909090909092	0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	9.090909090909092	0	0	0	0	0	0	9.090909090909092	0	18.181818181818183	0	0	0	9.090909090909092	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
04008016.conllu	1	14	14.0	5.5	35.714285714285715	0	0	7.142857142857143	0	0	7.142857142857143	0	21.428571428571427	0	0	7.142857142857143	0	14.285714285714286	0	7.142857142857143	0.75	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	14.0	3.8181818181818183	11.0	11.0	0	0	0	0	0	0	0	7.142857142857143	14.285714285714286	0	7.142857142857143	0	0	0	0	0	7.142857142857143	0	0	0	21.428571428571427	0	7.142857142857143	0	0	7.142857142857143	0	0	0	0	0	7.142857142857143	14.285714285714286	0	7.142857142857143	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
04009002.conllu	1	20	20.0	7.75	10.0	0	5.0	5.0	5.0	0	0	5.0	40.0	0	0	0	5.0	20.0	0	5.0	0.8125	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	20.0	2.466666666666667	13.0	13.0	0	0	0	5.0	20.0	0	0	5.0	20.0	0	10.0	0	0	0	5.0	0	0	0	0	0	0	0	5.0	5.0	5.0	0	0	0	0	0	0	5.0	0	0	0	0	5.0	0	5.0	5.0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
04009003.conllu	1	18	18.0	7.294117647058823	11.11111111111111	0	5.555555555555555	5.555555555555555	5.555555555555555	0	0	5.555555555555555	33.333333333333336	5.555555555555555	0	0	0	5.555555555555555	0	22.22222222222222	0.8235294117647058	0	0	0	0	0	100.0	0	0	0	0	0	50.0	25.0	0	25.0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	4.5	2.0625	10.0	10.0	0	0	0	5.555555555555555	22.22222222222222	0	0	5.555555555555555	5.555555555555555	0	5.555555555555555	0	0	0	0	0	0	0	0	0	5.555555555555555	0	5.555555555555555	5.555555555555555	0	0	0	0	0	5.555555555555555	0	5.555555555555555	11.11111111111111	0	0	0	11.11111111111111	0	0	5.555555555555555	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	25.0	0	75.0	0	0.25
04010006.conllu	1	21	21.0	5.315789473684211	0	0	0	9.523809523809524	4.761904761904762	4.761904761904762	4.761904761904762	14.285714285714286	28.571428571428573	4.761904761904762	0	4.761904761904762	9.523809523809524	9.523809523809524	0	4.761904761904762	0.5789473684210527	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	0	0	2.0	100.0	10.5	2.9444444444444446	10.0	10.0	0	0	0	0	4.761904761904762	0	0	9.523809523809524	9.523809523809524	0	14.285714285714286	0	0	4.761904761904762	9.523809523809524	0	4.761904761904762	0	0	0	0	0	4.761904761904762	9.523809523809524	0	0	0	0	0	4.761904761904762	0	4.761904761904762	14.285714285714286	0	4.761904761904762	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
04010016.conllu	1	19	19.0	5.705882352941177	0	0	0	5.2631578947368425	10.526315789473685	0	10.526315789473685	10.526315789473685	42.10526315789474	0	0	0	0	10.526315789473685	0	10.526315789473685	0.8235294117647058	0	0	0	0	0	50.0	0	0	50.0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	9.5	3.1875	17.0	17.0	0	0	0	0	10.526315789473685	5.2631578947368425	0	5.2631578947368425	10.526315789473685	0	0	0	0	0	0	0	0	0	0	0	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	0	0	0	0	5.2631578947368425	5.2631578947368425	0	10.526315789473685	21.05263157894737	0	0	0	10.526315789473685	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	50.0	0	50.0	0	0.5
04010017.conllu	1	14	14.0	6.5	21.428571428571427	0	0	0	14.285714285714286	7.142857142857143	0	14.285714285714286	21.428571428571427	0	0	0	7.142857142857143	14.285714285714286	0	0	0.8333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	2.909090909090909	11.0	11.0	0	0	0	0	14.285714285714286	7.142857142857143	0	0	14.285714285714286	0	14.285714285714286	0	0	7.142857142857143	0	0	0	0	0	0	0	0	7.142857142857143	21.428571428571427	7.142857142857143	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04010021.conllu	1	20	20.0	6.588235294117647	30.0	0	5.0	5.0	0	0	0	5.0	30.0	0	0	5.0	0	15.0	0	5.0	0.8235294117647058	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	20.0	3.25	9.0	9.0	0	0	0	5.0	15.0	0	0	5.0	15.0	0	5.0	0	5.0	0	0	0	15.0	0	0	0	5.0	0	5.0	5.0	0	0	0	0	5.0	0	0	5.0	5.0	0	5.0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
05001005.conllu	1	20	20.0	6.631578947368421	20.0	0	5.0	0	10.0	5.0	0	15.0	35.0	0	0	5.0	0	5.0	0	0	0.8421052631578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	0	2.2777777777777777	9.0	9.0	0	0	0	5.0	10.0	10.0	0	0	5.0	0	5.0	0	5.0	5.0	0	0	5.0	0	0	0	10.0	0	5.0	10.0	0	5.0	0	0	0	0	0	5.0	0	0	5.0	0	5.0	0	0	5.0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05001008.conllu	1	10	10.0	5.444444444444445	30.0	0	0	0	10.0	0	0	0	30.0	0	0	10.0	0	10.0	0	10.0	0.8888888888888888	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	10.0	3.125	8.0	8.0	0	0	0	0	10.0	0	0	0	10.0	0	10.0	0	0	0	0	0	10.0	0	0	0	10.0	0	10.0	0	0	0	0	0	0	10.0	0	10.0	0	10.0	10.0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	4.0
05002004.conllu	1	22	22.0	4.904761904761905	0	0	4.545454545454546	0	9.090909090909092	0	0	9.090909090909092	45.45454545454545	0	0	4.545454545454546	13.636363636363637	4.545454545454546	0	9.090909090909092	0.7619047619047619	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	11.0	2.5	9.0	9.0	0	0	0	4.545454545454546	13.636363636363637	4.545454545454546	0	0	4.545454545454546	0	0	0	0	0	13.636363636363637	0	4.545454545454546	0	0	0	0	0	4.545454545454546	13.636363636363637	0	0	0	0	0	4.545454545454546	0	9.090909090909092	13.636363636363637	0	4.545454545454546	0	0	0	0	4.545454545454546	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
05002015.conllu	1	8	8.0	5.833333333333333	0	0	0	0	12.5	25.0	0	12.5	25.0	0	0	0	0	25.0	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	2.0	4.0	4.0	0	0	0	0	0	12.5	0	0	25.0	0	12.5	0	0	25.0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05002017.conllu	1	21	21.0	6.65	9.523809523809524	0	4.761904761904762	4.761904761904762	9.523809523809524	0	0	9.523809523809524	38.095238095238095	0	0	4.761904761904762	0	4.761904761904762	0	14.285714285714286	0.85	0	0	0	0	0	100.0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	7.0	3.1578947368421053	16.0	16.0	0	0	0	4.761904761904762	0	9.523809523809524	0	4.761904761904762	4.761904761904762	0	4.761904761904762	0	0	0	0	0	4.761904761904762	0	0	0	4.761904761904762	0	4.761904761904762	4.761904761904762	0	0	0	0	0	0	0	14.285714285714286	19.047619047619047	0	4.761904761904762	0	4.761904761904762	0	4.761904761904762	4.761904761904762	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	33.333333333333336	0	0	0	33.333333333333336	33.333333333333336	2.6666666666666665
05002020.conllu	1	8	8.0	5.571428571428571	0	0	0	12.5	12.5	0	0	12.5	50.0	0	0	0	0	12.5	0	0	0.8571428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8333333333333333	4.0	4.0	0	0	0	0	0	12.5	0	12.5	12.5	0	12.5	0	0	0	0	0	0	0	0	0	0	0	12.5	12.5	0	0	0	0	12.5	0	0	12.5	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
